pk,city_x,year_x,weekofyear_x,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,city_y,year_y,weekofyear_y,total_cases
iq_2004_48,iq,2004,48,2004-11-25,0.2153167,0.1672857,0.2026286,0.2191286,71.98,297.958571429,299.2,297.02,306.1,293.6,56.8,95.2514285714,71.98,18.7142857143,7.914285714289999,28.0,10.36,35.3,22.6,77.0,iq,2004,48,18
sj_2002_20,sj,2002,20,2002-05-14,0.1138,0.09725,0.2559286,0.2269286,0.0,298.994285714,299.114285714,294.44142857099996,300.6,297.2,9.3,76.0871428571,0.0,15.7885714286,2.4,26.1428571429,6.6428571428600005,30.0,21.7,15.4,sj,2002,20,2
sj_2004_13,sj,2004,13,2004-03-25,-0.40625,0.07343333,0.1199,0.13226670000000001,0.0,298.32,298.6,293.961428571,300.1,297.3,11.1,76.8714285714,0.0,15.338571428599998,2.2857142857099997,25.5571428571,6.72857142857,30.0,21.1,3.0,sj,2004,13,11
iq_2010_21,iq,2010,21,2010-05-28,0.34275,0.3189,0.2563429,0.2925143,55.3,299.33428571400003,300.771428571,296.825714286,309.7,294.5,45.0,88.7657142857,55.3,18.4857142857,9.8,28.633333333299998,11.933333333299998,35.4,22.4,27.0,iq,2010,21,5
sj_2008_3,sj,2008,3,2008-01-15,,0.0383,0.125,0.10884289999999999,0.0,297.627142857,297.87142857099997,293.02,300.1,295.3,4.1,75.6428571429,0.0,14.488571428599998,3.0,24.4285714286,5.62857142857,27.8,20.6,2.5,sj,2008,3,15
iq_2010_4,iq,2010,4,2010-01-29,0.26327140000000004,0.2306,0.2188714,0.2612857,138.51,298.291428571,299.614285714,296.56,308.3,295.0,65.76,91.79857142860001,138.51,18.1928571429,7.685714285710001,27.8,10.52,35.3,22.4,166.0,iq,2010,4,16
iq_2008_23,iq,2008,23,2008-06-03,0.19518570000000002,0.15771429999999997,0.1844286,0.1336143,30.09,296.4,297.357142857,295.21,304.4,292.2,73.01,93.9828571429,30.09,16.711428571400003,6.77142857143,26.9,7.55,31.1,20.4,13.6,iq,2008,23,1
sj_1995_40,sj,1995,40,1995-10-08,0.2808,0.2151,0.1463429,0.1295571,68.18,299.781428571,299.728571429,296.66,301.9,297.2,74.5,83.13571428569999,68.18,18.1457142857,2.2857142857099997,28.0571428571,6.77142857143,32.2,23.9,45.6,sj,1995,40,29
sj_1994_30,sj,1994,30,1994-07-30,0.183,0.2658,0.1967286,0.1939,2.79,299.977142857,300.12857142900003,295.237142857,301.5,298.5,3.3,75.4357142857,2.79,16.58,2.45714285714,28.514285714299998,7.22857142857,33.3,24.4,1.0,sj,1994,30,80
iq_2007_1,iq,2007,1,2007-01-01,0.2201167,0.15895710000000002,0.1905714,0.1324,79.94,297.288571429,298.207142857,296.517142857,306.3,293.2,88.9,95.9271428571,79.94,18.1442857143,7.414285714289999,26.6,7.95,31.9,21.5,133.4,iq,2007,1,0
sj_2007_18,sj,2007,18,2007-04-30,0.0392,0.01195,0.13938570000000003,0.11755710000000001,93.03,298.775714286,298.87857142900003,295.468571429,301.0,296.6,63.81,82.08428571430001,93.03,16.817142857100002,2.2142857142900003,26.214285714299997,5.47142857143,30.0,22.2,79.8,sj,2007,18,10
sj_1998_36,sj,1998,36,1998-09-03,0.0388,0.05403333,0.1585429,0.1456429,47.74,300.687142857,300.707142857,297.328571429,303.4,298.4,52.5,82.1928571429,47.74,18.9085714286,2.9,28.7571428571,7.12857142857,33.9,22.8,27.4,sj,1998,36,181
iq_2004_2,iq,2004,2,2004-01-08,0.24941999999999998,0.30885,0.2086286,0.25901430000000003,78.53,297.437142857,298.742857143,296.637142857,304.0,294.9,55.3,95.7942857143,78.53,18.255714285699998,6.2,27.4333333333,8.666666666669999,34.2,22.4,137.2,iq,2004,2,5
sj_1999_28,sj,1999,28,1999-07-16,0.0545,0.067425,0.1345667,0.09766,29.53,299.79,299.835714286,296.39428571400003,302.4,297.5,58.2,81.8471428571,29.53,17.8042857143,2.5,27.271428571399998,6.67142857143,32.8,23.3,17.5,sj,1999,28,13
iq_2008_13,iq,2008,13,2008-03-25,0.3366,0.3042143,0.3229,0.3773143,62.13,297.094285714,297.992857143,295.948571429,303.7,293.1,53.36,94.0742857143,62.13,17.5071428571,6.55714285714,26.9,8.26666666667,31.7,22.6,282.7,iq,2008,13,6
sj_2003_48,sj,2003,48,2003-11-26,-0.07015,-0.037775,0.2369429,0.20845709999999998,16.2,298.814285714,298.907142857,295.76,301.0,297.2,38.7,83.41,16.2,17.2271428571,2.3571428571400004,25.971428571399997,6.11428571429,30.6,22.8,54.2,sj,2003,48,37
iq_2000_33,iq,2000,33,2000-08-19,0.3841333,0.39224000000000003,0.34178000000000003,0.38275,42.08,297.627142857,299.335714286,293.992857143,307.9,290.6,16.9,82.49,42.08,15.465714285699999,13.7,26.5833333333,10.3166666667,33.0,20.5,50.1,iq,2000,33,0
sj_1996_25,sj,1996,25,1996-06-17,0.07125,0.0646,0.1461,0.1561714,47.93,298.49,298.564285714,295.435714286,300.8,297.1,73.7,83.3228571429,47.93,16.81,1.92857142857,26.4428571429,5.8,30.6,22.8,84.6,sj,1996,25,6
sj_2006_17,sj,2006,17,2006-04-30,0.0351,0.0351,0.1158857,0.08678571,103.35,298.898571429,299.19285714299997,294.43857142900004,302.0,296.6,26.99,76.6042857143,103.35,15.8328571429,3.27142857143,26.3142857143,6.11428571429,30.6,22.8,75.2,sj,2006,17,3
sj_2002_25,sj,2002,25,2002-06-18,,0.04446667,0.2042143,0.1528143,0.0,300.221428571,300.207142857,296.397142857,302.2,298.4,15.73,79.73,0.0,17.801428571400002,2.7857142857099997,28.528571428600003,7.22857142857,32.8,24.4,12.7,sj,2002,25,1
sj_2007_31,sj,2007,31,2007-07-30,0.0746,0.1004,0.23386669999999998,0.2433714,1.02,301.081428571,301.171428571,296.062857143,303.1,299.1,8.3,74.2642857143,1.02,17.4671428571,2.82857142857,28.6285714286,6.1428571428600005,32.8,24.4,14.5,sj,2007,31,36
iq_2006_11,iq,2006,11,2006-03-19,0.1924286,0.1158857,0.1940571,0.1712714,121.69,297.93142857099997,299.007142857,296.581428571,305.3,294.5,58.83,93.3471428571,121.69,18.2,7.014285714289999,27.975,9.2,33.7,22.4,16.0,iq,2006,11,9
iq_2003_12,iq,2003,12,2003-03-19,0.2142143,0.2251571,0.2191714,0.2485,109.04,297.892857143,299.171428571,296.63285714299997,308.9,293.4,362.03,93.62857142860001,109.04,18.252857142899998,8.34285714286,27.6,9.9,33.5,22.7,61.9,iq,2003,12,2
sj_1998_21,sj,1998,21,1998-05-21,-0.003,0.033625,0.1648667,0.1742,56.4,300.02428571400003,300.085714286,297.062857143,302.9,297.8,53.7,84.0714285714,56.4,18.6142857143,2.82857142857,27.9142857143,6.97142857143,34.4,23.3,59.1,sj,1998,21,48
sj_1995_7,sj,1995,7,1995-02-19,0.0614,,0.17531429999999998,0.2123286,0.0,298.221428571,298.464285714,293.88285714299997,300.5,295.8,10.07,77.02142857140001,0.0,15.2271428571,2.8142857142900004,26.6285714286,8.65714285714,32.2,20.6,2.8,sj,1995,7,17
iq_2009_22,iq,2009,22,2009-05-28,0.2383429,0.1973167,0.1655,0.19014289999999998,40.04,296.70428571400004,297.521428571,296.26428571400004,305.1,292.7,73.0,97.74285714290001,40.04,17.83,5.61428571429,27.6,10.266666666699999,34.4,21.0,19.3,iq,2009,22,2
sj_1998_51,sj,1998,51,1998-12-17,-0.08216667,-0.091675,0.2399,0.17005710000000002,16.76,299.042857143,299.1,295.032857143,300.9,297.6,10.2,78.6685714286,16.76,16.4085714286,1.9714285714300002,26.0714285714,5.54285714286,31.1,22.8,18.9,sj,1998,51,89
sj_2002_4,sj,2002,4,2002-01-22,0.0288,0.06663333,0.1341,0.14622860000000001,0.0,298.315714286,298.51428571400004,294.212857143,299.9,297.1,12.44,78.0785714286,0.0,15.5514285714,1.9428571428599999,26.214285714299997,6.4,30.6,22.2,19.1,sj,2002,4,26
iq_2006_48,iq,2006,48,2006-12-03,0.1504714,0.1515714,0.1926,0.1557286,75.33,299.197142857,300.935714286,296.988571429,309.1,294.0,61.28,89.55,75.33,18.744285714300002,10.7571428571,27.9,9.03333333333,34.9,22.9,115.1,iq,2006,48,5
sj_1991_10,sj,1991,10,1991-03-05,0.21075,0.2641,0.2476857,0.2163571,0.0,297.777142857,298.078571429,293.531428571,300.3,296.4,8.3,77.3157142857,0.0,14.92,2.2428571428599997,26.014285714299998,8.31428571429,31.1,20.6,10.9,sj,1991,10,21
sj_1995_32,sj,1995,32,1995-08-13,0.047,0.047,0.19918329999999998,0.1653571,19.79,300.262857143,300.285714286,296.55857142900004,302.4,298.6,40.3,80.3971428571,19.79,18.0428571429,2.1428571428599996,29.0,6.81428571429,33.9,23.3,27.3,sj,1995,32,19
sj_2007_3,sj,2007,3,2007-01-15,-0.0192,-0.0043,0.0963,0.06577143,63.41,298.217142857,298.321428571,294.015714286,300.6,295.9,60.49,77.6471428571,63.41,15.3685714286,3.04285714286,24.971428571399997,6.18571428571,28.3,20.6,21.4,sj,2007,3,21
iq_2003_25,iq,2003,25,2003-06-18,0.3237,0.2755,0.3547571,0.2723143,47.15,296.008571429,296.757142857,293.978571429,304.9,291.0,5.56,90.04857142860001,47.15,15.4771428571,8.91428571429,27.525,10.725,33.5,21.8,40.4,iq,2003,25,4
sj_1996_33,sj,1996,33,1996-08-12,0.0795,0.0291,0.14252,0.2317,19.92,299.651428571,299.792857143,296.078571429,301.8,298.1,29.2,80.9357142857,19.92,17.48,2.6142857142900002,28.014285714299998,6.12857142857,31.7,22.8,14.3,sj,1996,33,13
sj_1999_48,sj,1999,48,1999-12-03,0.1536,0.104775,0.11323330000000001,0.09898571,2.11,298.782857143,299.05714285700003,294.775714286,301.0,296.8,8.7,78.6828571429,2.11,16.2071428571,3.25714285714,26.1,7.47142857143,30.6,21.1,13.2,sj,1999,48,40
sj_1994_10,sj,1994,10,1994-03-12,0.1125,0.1038,0.08821429,0.1224143,7.15,297.268571429,297.407142857,293.887142857,299.5,295.5,18.7,81.5185714286,7.15,15.2585714286,2.44285714286,25.8857142857,7.05714285714,31.1,21.7,15.8,sj,1994,10,25
iq_2002_44,iq,2002,44,2002-10-29,0.3290857,0.2862143,0.2940571,0.31592859999999995,89.77,298.518571429,300.242857143,296.9,307.3,294.9,39.7,91.94428571430001,89.77,18.6028571429,9.02857142857,,,34.1,22.5,34.1,iq,2002,44,28
iq_2002_49,iq,2002,49,2002-12-03,0.3008,0.2528,0.3449571,0.34832859999999993,49.69,298.32428571400004,299.657142857,296.48571428599996,306.8,294.3,49.2,90.66285714290001,49.69,18.1057142857,8.0,28.5,9.75,33.7,22.9,46.0,iq,2002,49,38
sj_2005_39,sj,2005,39,2005-10-01,0.0012,-0.02986667,0.18028329999999998,0.1557333,36.86,301.114285714,301.37142857099997,297.12857142900003,304.0,298.8,38.4,79.0828571429,36.86,18.7042857143,3.54285714286,28.6285714286,6.15714285714,32.2,25.0,19.8,sj,2005,39,73
sj_1997_38,sj,1997,38,1997-09-17,-0.049,0.01545,0.1992286,0.1866286,86.14,300.682857143,300.80714285700003,297.24714285700003,303.6,299.0,36.89,81.80857142859999,86.14,18.8285714286,2.58571428571,28.9,6.67142857143,34.4,25.0,18.1,sj,1997,38,31
iq_2001_6,iq,2001,6,2001-02-05,0.2335857,0.161,0.1966143,0.2267,31.93,295.511428571,296.12857142900003,293.408571429,303.6,292.5,16.4,89.08,31.93,14.947142857100001,6.17142857143,27.35,10.025,34.2,21.7,3.3,iq,2001,6,0
sj_2004_48,sj,2004,48,2004-11-25,0.0435,-0.0607,0.19515710000000003,0.2427714,18.37,298.43,298.457142857,293.455714286,300.0,297.0,24.9,74.3028571429,18.37,14.921428571400002,1.9714285714300002,26.3285714286,4.9,29.4,23.3,26.9,sj,2004,48,8
sj_1993_17,sj,1993,17,1993-04-30,,0.09256667,0.13151670000000001,0.1252286,33.35,298.591428571,298.69285714299997,295.194285714,300.4,297.0,34.3,81.6557142857,33.35,16.5971428571,2.47142857143,27.485714285700002,8.385714285710002,32.8,22.2,28.3,sj,1993,17,12
sj_2003_41,sj,2003,41,2003-10-08,0.0204,0.03275,0.16344289999999997,0.1103714,0.61,300.932857143,301.1,296.38428571400004,303.2,299.2,6.3,76.4357142857,0.61,17.8842857143,2.85714285714,28.1,6.04285714286,31.7,24.4,0.8,sj,2003,41,34
sj_1994_45,sj,1994,45,1994-11-12,,,,,32.26,299.297142857,299.12857142900003,295.58,301.5,297.2,36.6,80.0957142857,32.26,16.9842857143,2.22857142857,27.3142857143,6.92857142857,31.7,22.2,54.5,sj,1994,45,410
sj_2007_50,sj,2007,50,2007-12-10,-0.13305,-0.04555,0.15144000000000002,0.1431714,31.3,298.9,298.971428571,294.77428571400003,300.9,297.0,66.72,78.0157142857,31.3,16.13,2.48571428571,25.771428571399998,5.08571428571,28.9,22.2,30.2,sj,2007,50,12
sj_1991_7,sj,1991,7,1991-02-12,0.0712,0.2211,0.2762429,0.2673429,18.05,296.88428571400004,297.114285714,292.972857143,300.2,294.1,21.4,78.8957142857,18.05,14.46,3.2,25.1428571429,8.87142857143,32.2,18.9,5.6,sj,1991,7,19
sj_2003_38,sj,2003,38,2003-09-17,-0.0939,0.086425,0.2489,0.2247429,38.7,301.142857143,301.4,296.775714286,304.3,298.8,13.9,77.3671428571,38.7,18.2985714286,3.45714285714,28.8714285714,6.485714285709999,34.4,25.0,2.3,sj,2003,38,28
sj_1999_43,sj,1999,43,1999-10-29,,0.009325,0.17548329999999998,0.07245714,67.94,299.804285714,300.035714286,297.13,301.9,298.7,138.1,85.3771428571,67.94,18.7428571429,2.1857142857099996,27.6714285714,6.3,32.2,23.3,58.4,sj,1999,43,61
sj_1999_3,sj,1999,3,1999-01-22,-0.0698,-0.03795,0.1808,0.11584289999999998,47.16,297.861428571,297.971428571,294.408571429,300.0,296.1,20.62,81.31,47.16,15.7685714286,2.2,24.985714285700002,6.885714285710001,30.0,21.1,27.2,sj,1999,3,75
sj_2002_14,sj,2002,14,2002-04-02,-0.0056,0.0013,0.2157714,0.1786,49.74,298.08,298.328571429,294.054285714,301.6,295.9,17.8,78.5657142857,49.74,15.468571428599999,3.5714285714300003,26.228571428600002,7.07142857143,30.6,21.7,7.7,sj,2002,14,3
sj_1993_37,sj,1993,37,1993-09-17,0.1199,0.0971,0.20444289999999998,0.18658570000000002,14.42,299.672857143,299.785714286,296.291428571,301.9,298.3,50.0,81.7942857143,14.42,17.7042857143,1.9428571428599999,28.6,7.37142857143,32.8,23.9,23.1,sj,1993,37,27
sj_1997_37,sj,1997,37,1997-09-10,0.03495,0.0815,0.19731429999999997,0.1827714,11.47,300.548571429,300.721428571,297.414285714,302.6,298.9,46.4,83.16428571430001,11.47,19.0442857143,2.58571428571,28.9571428571,6.12857142857,32.8,24.4,15.8,sj,1997,37,42
sj_2006_35,sj,2006,35,2006-09-03,0.07515,0.079825,0.1567,0.1232,51.48,301.06857142900003,301.221428571,297.13,303.2,299.1,22.2,79.1542857143,51.48,18.6328571429,2.47142857143,28.1285714286,5.57142857143,31.7,23.3,33.8,sj,2006,35,15
iq_2003_6,iq,2003,6,2003-02-05,0.19145,0.08642857,0.1368,0.15671429999999997,56.36,297.218571429,298.4,296.218571429,304.9,292.0,170.6,94.55285714290001,56.36,17.8528571429,7.45714285714,26.6,7.0,33.8,22.4,41.9,iq,2003,6,2
iq_2006_21,iq,2006,21,2006-05-28,0.2065143,0.11714289999999998,0.1692714,0.17007139999999998,91.4,297.992857143,299.114285714,293.777142857,307.7,288.8,12.47,80.38571428569999,91.4,15.46,10.885714285699999,27.4666666667,10.4333333333,34.0,21.7,83.0,iq,2006,21,6
sj_1999_20,sj,1999,20,1999-05-21,,0.09066667,0.1944714,0.1691571,33.82,299.775714286,299.935714286,295.268571429,302.6,297.0,22.1,76.5985714286,33.82,16.6514285714,3.1857142857099996,27.8285714286,7.32857142857,33.3,23.3,14.3,sj,1999,20,20
sj_1997_40,sj,1997,40,1997-10-01,0.1123,0.1054,0.20005710000000002,0.14388570000000003,46.15,300.13285714299997,300.207142857,297.268571429,302.6,298.7,39.0,84.4371428571,46.15,18.814285714300002,2.12857142857,27.5857142857,6.75714285714,32.2,21.7,31.2,sj,1997,40,33
sj_2000_22,sj,2000,22,2000-06-03,0.0849,0.11875999999999999,0.20226,0.13015710000000003,48.51,299.28,299.4,295.227142857,301.7,297.3,17.1,78.5371428571,48.51,16.5871428571,2.4285714285699997,27.5571428571,6.84285714286,32.2,23.3,25.6,sj,2000,22,2
sj_2001_34,sj,2001,34,2001-08-20,0.0172,0.01255,0.2017286,0.20221429999999999,40.3,300.791428571,300.757142857,297.227142857,302.7,298.4,62.4,81.0757142857,40.3,18.752857142899998,2.54285714286,28.971428571399997,5.78571428571,32.8,25.6,1.8,sj,2001,34,35
sj_1993_30,sj,1993,30,1993-07-30,0.08285,0.10608,0.12255,0.1236,78.03,299.237142857,299.26428571400004,296.592857143,301.3,298.0,109.0,85.55142857140001,78.03,18.0342857143,1.75714285714,27.9428571429,6.0,32.2,22.2,71.4,sj,1993,30,22
iq_2010_18,iq,2010,18,2010-05-07,0.2608143,0.2557857,0.2577714,0.3402857,73.97,297.61714285700003,298.585714286,296.97571428599997,304.7,294.6,85.46,96.7128571429,73.97,18.6028571429,5.71428571429,27.6,9.6,33.2,21.4,8.1,iq,2010,18,2
sj_2004_11,sj,2004,11,2004-03-11,-0.0505,0.02825,0.1867,0.1538,0.0,297.504285714,297.62857142900003,292.185714286,300.0,296.0,6.27,72.30571428569999,0.0,13.671428571400002,2.22857142857,25.4285714286,5.95714285714,30.6,21.1,2.5,sj,2004,11,6
sj_2008_4,sj,2008,4,2008-01-22,-0.0268,-0.2153,0.1126143,0.16021429999999998,81.22,297.968571429,298.12857142900003,293.635714286,299.5,296.4,27.16,77.1671428571,81.22,15.065714285699999,2.0,24.528571428600003,4.58571428571,27.8,21.1,83.1,sj,2008,4,10
sj_1996_22,sj,1996,22,1996-05-27,0.09985,0.1066,0.14098570000000002,0.1087857,68.06,299.44142857099996,299.592857143,296.237142857,301.8,297.5,21.71,82.7514285714,68.06,17.66,2.8142857142900004,28.1142857143,6.914285714289999,33.3,23.3,9.4,sj,1996,22,4
iq_2006_36,iq,2006,36,2006-09-10,0.2277857,0.2833143,0.2443714,0.2834143,90.33,299.265714286,300.35,293.902857143,310.3,290.2,9.4,75.53,90.33,15.457142857100001,13.728571428599999,27.42,12.0,34.1,20.6,15.3,iq,2006,36,6
sj_2007_29,sj,2007,29,2007-07-16,0.0826,0.0875,0.11835710000000002,0.0914,40.7,300.947142857,301.085714286,296.13285714299997,303.2,298.8,22.32,75.1428571429,40.7,17.505714285699998,2.91428571429,28.5714285714,6.75714285714,33.3,24.4,21.3,sj,2007,29,40
sj_1997_44,sj,1997,44,1997-10-29,,0.1695,0.2978143,0.2102,0.78,300.38142857099996,300.55,296.101428571,302.3,298.1,7.27,77.5328571429,0.78,17.551428571400002,2.7,28.3857142857,5.81428571429,32.8,24.4,0.0,sj,1997,44,112
iq_2007_32,iq,2007,32,2007-08-06,0.2782429,0.2361286,0.2923,0.2669571,35.77,297.82,299.342857143,292.708571429,308.2,289.7,6.08,76.61857142859999,35.77,14.3371428571,12.771428571400001,26.475,12.0,32.7,17.2,30.3,iq,2007,32,3
iq_2007_19,iq,2007,19,2007-05-07,0.1582571,0.16228570000000003,0.1830714,0.2322714,89.15,296.905714286,298.221428571,295.994285714,306.6,291.7,56.1,95.0371428571,89.15,17.6114285714,9.35714285714,28.1,9.2,33.5,21.5,38.1,iq,2007,19,4
sj_1999_47,sj,1999,47,1999-11-26,0.0005,0.0712,0.1077,0.08874,224.9,298.732857143,298.87857142900003,296.285714286,300.8,297.1,140.2,86.4057142857,224.9,17.87,1.9,26.6,4.52857142857,31.7,23.3,88.9,sj,1999,47,34
sj_1997_27,sj,1997,27,1997-07-02,0.1012,0.09026667,0.1940286,0.1983714,38.84,300.29571428599996,300.51428571400004,296.238571429,302.3,298.3,24.3,78.6385714286,38.84,17.6357142857,2.91428571429,28.4142857143,6.42857142857,32.2,24.4,4.1,sj,1997,27,7
sj_2000_8,sj,2000,8,2000-02-26,,0.2075,0.1507571,0.1469167,7.67,297.088571429,297.221428571,292.174285714,298.9,295.3,13.41,74.0642857143,7.67,13.67,1.9857142857099999,24.771428571399998,6.62857142857,28.3,20.6,3.8,sj,2000,8,4
sj_1996_20,sj,1996,20,1996-05-13,,0.07175,0.1463,0.15864289999999998,21.7,297.595714286,297.62857142900003,294.451428571,300.1,296.2,68.2,82.84,21.7,15.7971428571,1.7142857142899999,25.842857142899998,5.54285714286,29.4,22.2,44.8,sj,1996,20,5
iq_2007_41,iq,2007,41,2007-10-08,0.3851857,0.4050714,0.3106286,0.4381286,39.09,299.575714286,301.385714286,295.447142857,309.6,294.8,38.28,80.45,39.09,17.01,11.6,28.4,10.6,34.2,21.8,145.1,iq,2007,41,11
sj_2004_42,sj,2004,42,2004-10-14,,0.09375,0.2360286,0.2138714,83.2,300.508571429,300.678571429,296.864285714,303.4,298.6,41.4,80.66571428569999,83.2,18.4028571429,3.1571428571399998,28.1285714286,6.18571428571,32.2,23.9,41.4,sj,2004,42,16
iq_2006_44,iq,2006,44,2006-11-05,0.36032859999999994,0.2740143,0.3477143,0.3247857,67.5,300.467142857,301.87857142900003,296.88285714299997,309.8,295.1,42.73,82.9342857143,67.5,18.63,11.614285714300001,28.8333333333,11.2666666667,35.7,22.0,14.0,iq,2006,44,6
iq_2004_1,iq,2004,1,2004-01-01,0.20257139999999998,0.19896670000000002,0.2445571,0.18795710000000002,,,,,,,,,,,,,,,,,iq,2004,1,4
iq_2007_23,iq,2007,23,2007-06-04,0.2085,0.25695,0.2148833,0.23385709999999998,39.11,296.861428571,298.242857143,295.23,305.2,292.1,33.48,91.72,39.11,16.7271428571,9.0,26.5,9.7,31.3,20.4,0.5,iq,2007,23,4
iq_2009_14,iq,2009,14,2009-04-02,0.08905714,0.05895,0.08927143,0.09934286,131.17,297.245714286,298.385714286,296.54571428599996,304.5,294.1,63.3,96.3957142857,131.17,18.1757142857,6.74285714286,27.95,10.9,34.2,21.7,19.0,iq,2009,14,11
iq_2004_43,iq,2004,43,2004-10-21,0.2538429,0.1996667,0.3036857,0.22355709999999998,35.61,299.428571429,300.921428571,296.29571428599996,309.6,292.8,23.1,85.0657142857,35.61,17.9014285714,13.1571428571,27.7,9.55,35.6,22.4,13.0,iq,2004,43,21
iq_2010_20,iq,2010,20,2010-05-21,0.26307140000000007,0.2725,0.2582714,0.2445,1.15,297.648571429,298.707142857,293.227142857,308.7,290.1,8.8,78.9985714286,1.15,14.908571428599998,11.2428571429,25.633333333299998,9.2,34.0,20.0,2.5,iq,2010,20,6
iq_2005_44,iq,2005,44,2005-11-05,0.1875714,0.2133714,0.1718571,0.1789571,59.15,299.458571429,301.478571429,296.805714286,308.6,294.9,49.85,87.23142857139999,59.15,18.55,10.7857142857,28.2333333333,10.3,34.3,21.8,102.1,iq,2005,44,5
iq_2003_10,iq,2003,10,2003-03-05,0.1695286,0.13895710000000003,0.2340571,0.1851429,63.71,297.508571429,298.892857143,295.94285714299997,306.6,294.3,134.46,92.4685714286,63.71,17.5,7.9,27.95,9.1,32.9,22.9,5.0,iq,2003,10,1
iq_2010_53,iq,2010,53,2010-01-01,,,,,,,,,,,,,,,,,,,,,iq,2010,53,0
sj_2008_14,sj,2008,14,2008-04-01,-0.038,-0.01683333,0.11937139999999999,0.06638571,3.82,298.081428571,298.228571429,293.23571428599996,299.8,296.5,3.67,74.6,3.82,14.6628571429,2.7142857142900003,26.2428571429,6.81428571429,30.6,22.2,0.5,sj,2008,14,3
sj_2002_35,sj,2002,35,2002-08-27,0.0009,-0.00445,0.1957857,0.11852860000000001,18.67,301.137142857,301.257142857,296.541428571,302.9,299.3,15.0,76.1885714286,18.67,17.9728571429,2.77142857143,28.6428571429,6.42857142857,32.2,24.4,13.5,sj,2002,35,5
iq_2010_19,iq,2010,19,2010-05-14,0.16868570000000002,0.1585,0.1330714,0.1456,59.4,297.278571429,297.935714286,296.738571429,306.0,294.0,87.3,97.44571428569999,59.4,18.391428571400002,6.18571428571,27.4,10.4,33.7,21.2,32.0,iq,2010,19,7
sj_1998_45,sj,1998,45,1998-11-05,,-0.00225,0.2212286,0.1698,121.65,299.652857143,299.69285714299997,296.94285714299997,301.7,298.5,89.5,85.12,121.65,18.4842857143,1.78571428571,27.4285714286,6.45714285714,31.1,23.3,81.5,sj,1998,45,55
sj_1992_34,sj,1992,34,1992-08-19,0.1146,0.1368,0.18558570000000002,0.1925714,68.22,299.491428571,299.73571428599996,296.214285714,301.9,298.3,61.6,82.3171428571,68.22,17.6014285714,2.2428571428599997,28.214285714299997,6.92857142857,33.9,24.4,42.7,sj,1992,34,52
iq_2001_19,iq,2001,19,2001-05-07,0.2664571,0.1886,0.1962,0.22732860000000002,45.56,297.135714286,298.2,296.332857143,305.1,292.1,85.9,95.82,45.56,17.891428571400002,7.085714285710001,26.6,8.8,32.7,21.4,66.0,iq,2001,19,0
sj_1994_49,sj,1994,49,1994-12-10,,,,,45.95,297.80857142900004,297.95,295.20428571400004,299.4,296.6,106.09,85.57,45.95,16.58,1.5,26.3714285714,6.18571428571,30.0,22.2,58.2,sj,1994,49,221
sj_1996_28,sj,1996,28,1996-07-08,0.05763333,0.07825,0.1641167,0.1680333,24.35,299.734285714,299.835714286,296.341428571,302.0,297.9,35.23,81.83571428569999,24.35,17.7642857143,2.2428571428599997,28.014285714299998,6.37142857143,32.8,23.3,43.5,sj,1996,28,6
